MLPH,2370000,2400000,2420000,2200000,2260000,2110000,2620000,2730000,0
MMAB,21200000,21000000,22500000,23100000,24000000,20000000,18000000,14500000,0
MMGT1,9870000,7160000,9820000,8840000,6050000,5380000,5500000,7420000,0
MMP15,4550000,4770000,4120000,3990000,4340000,5160000,3950000,3850000,0
MMP24OS,1560000,1430000,1400000,1510000,1460000,1670000,2320000,2560000,0
MMP7,5420000,2990000,2730000,3400000,2990000,3650000,5120000,4510000,0
MMS19,11200000,10600000,6580000,4440000,2460000,1550000,1090000,529531,0
MMTAG2,2070000,2490000,2770000,2610000,2090000,1990000,3320000,2950000,0
MMUT,28000000,30800000,32900000,25700000,13800000,5840000,2900000,1340000,0
MNAT1,6650000,6950000,7000000,7240000,7130000,6700000,5360000,3930000,0
MND1,1310000,762792,961336,894730,857383,680087,453171,618346,0
MOB1A,3310000,4240000,3650000,3150000,3360000,1850000,576445,186819,0
MOB1B,12400000,11100000,12700000,12400000,11100000,4260000,2900000,1350000,0
MOB2,3240000,2920000,2030000,2010000,2230000,1450000,1270000,542722,0
MOB4,19300000,19600000,17500000,18500000,19000000,18800000,16300000,6260000,0
MOCOS,2010000,2860000,2590000,2230000,2330000,1730000,766981,282902,0
MOCS2,6110000,6340000,6700000,5710000,6080000,6890000,5740000,6180000,0
MOGS,38700000,36800000,32700000,27900000,16100000,8590000,5240000,3260000,0
MORC2,2550000,3320000,1980000,1780000,1100000,382028,217855,222988,0
MORC3,1050000,965280,905451,801350,642623,643474,556153,614731,0
MORF4L1,12900000,13000000,11300000,9480000,5090000,3550000,2790000,1690000,0
MORF4L2,4580000,4450000,3730000,2770000,1810000,1370000,1610000,1140000,0
MOSPD2,4090000,5020000,4640000,3650000,3190000,1600000,1050000,791431,0
MPC1,2010000,678157,1750000,1350000,1080000,689949,401718,199135,0
MPC2,8480000,9130000,6210000,3160000,2760000,1650000,1000000,521354,0
MPDU1,26400000,21900000,18800000,15000000,10200000,6940000,4070000,2770000,0
MPHOSPH10,863266,796680,742439,440518,523852,540719,704647,714101,0
MPI,14300000,15100000,12000000,10500000,6230000,2040000,1500000,657326,0
MPPE1,239760,316626,295165,244831,169931,142430,118234,68136.6,0
MPRIP,2530000,3810000,2540000,2210000,2810000,2430000,1390000,1100000,0
MPST,15100000,14200000,14100000,13600000,12700000,5830000,3770000,921687,0
MPZL1,9050000,9210000,11300000,10900000,9460000,9280000,9820000,9330000,0
MPZL2,4680000,5070000,5210000,5590000,5240000,5520000,4590000,4700000,0
MRE11,32700000,31400000,24700000,23400000,23500000,19300000,18700000,9100000,0
MRFAP1,2330000,1770000,1750000,1990000,1980000,1610000,1590000,2960000,0
MRGBP,5840000,5140000,5120000,4670000,3490000,2610000,2630000,4050000,0
MRM1,8370000,8480000,7650000,6680000,5120000,3920000,1520000,710958,0
MRPL1,23400000,25000000,16100000,11300000,7160000,5310000,3320000,2290000,0
MRPL11,12700000,11300000,6840000,4540000,3300000,1660000,1090000,584318,0
MRPL12,90800000,115000000,125000000,125000000,126000000,79500000,132000000,139000000,0
MRPL14,14500000,14400000,8420000,6370000,5020000,3410000,2670000,1950000,0
MRPL15,6800000,7350000,4500000,3340000,1880000,1130000,550948,277072,0
MRPL17,36400000,34700000,24900000,17600000,10700000,7680000,5800000,4280000,0
MRPL18,11000000,10100000,9220000,6940000,5220000,3090000,1980000,1290000,0
MRPL19,19000000,21500000,13900000,9140000,4870000,2710000,2360000,1550000,0
MRPL21,35400000,19500000,11200000,8120000,3720000,2640000,2250000,2320000,0
MRPL23,6260000,5280000,5100000,3930000,2140000,1730000,688297,701237,0
MRPL24,10100000,8670000,5660000,3830000,2660000,1480000,656343,349114,0
MRPL30,6650000,5600000,4730000,4190000,1810000,1370000,952351,434174,0
MRPL32,2310000,2070000,2830000,2540000,1990000,2710000,2960000,2400000,0
MRPL34,8330000,9350000,6420000,5900000,6020000,8660000,10100000,12300000,0
MRPL37,19200000,18500000,8880000,5660000,4380000,2080000,993641,466651,0
MRPL38,18000000,17600000,14500000,8030000,5340000,3620000,1130000,538757,0
MRPL39,13900000,17500000,18800000,14300000,8000000,4900000,2770000,1680000,0
MRPL4,3770000,3010000,2180000,1790000,1570000,1410000,822413,482426,0
MRPL40,10800000,11600000,8820000,7940000,7950000,8200000,5760000,4580000,0
MRPL41,16800000,12100000,9120000,6120000,4090000,2880000,1260000,1280000,0
MRPL43,8790000,7720000,6110000,5830000,3910000,2290000,1490000,1310000,0
MRPL44,15300000,12900000,9770000,7530000,5730000,2080000,1410000,545368,0
MRPL45,18300000,15500000,8790000,5320000,3050000,2140000,1060000,556675,0
MRPL46,30700000,32100000,22700000,13800000,8120000,4910000,2940000,2380000,0
MRPL47,17800000,23700000,9400000,6440000,793482,613162,1270000,1230000,0
MRPL49,6190000,6170000,4730000,4370000,5690000,6260000,2020000,1760000,0
MRPL50,7360000,5280000,4340000,5030000,5600000,5910000,8120000,8570000,0
MRPL53,12900000,13800000,14700000,13100000,9140000,6650000,5370000,3770000,0
MRPL54,4210000,3820000,5430000,3990000,3720000,3120000,4630000,8590000,0
MRPL55,21100000,18600000,10500000,7020000,3330000,935716,1810000,863730,0
MRPL58,17700000,16300000,14200000,13000000,6600000,3630000,2570000,1320000,0
MRPL9,9640000,8520000,4980000,2640000,1530000,681331,472502,235130,0
MRPS11,11900000,9600000,5720000,4020000,3160000,2320000,1630000,843628,0
MRPS14,4790000,3430000,2370000,1770000,1060000,668156,422231,160730,0
MRPS16,9240000,8510000,5300000,3520000,2560000,2780000,2420000,1450000,0
MRPS17,4530000,3500000,2880000,1530000,888628,506134,259823,89328.4,0
MRPS18A,40400000,53800000,32300000,3090000,1850000,1840000,1100000,156597,0
MRPS18B,18500000,21000000,12400000,8930000,5300000,3430000,1990000,1570000,0
MRPS18C,15400000,16100000,11300000,12800000,12500000,13300000,14300000,12700000,0
MRPS2,9460000,8420000,5880000,4020000,2580000,1890000,742788,397065,0
MRPS22,9740000,12500000,7610000,3790000,2460000,1150000,866403,513821,0
MRPS23,12600000,11100000,9040000,6110000,4220000,2820000,1440000,968010,0
MRPS24,6980000,5400000,3780000,2410000,1610000,1020000,432064,620343,0
MRPS25,7720000,6690000,6010000,3360000,3200000,573108,580017,616083,0
MRPS26,10300000,11100000,8990000,5930000,4130000,2520000,1550000,837972,0
MRPS27,9840000,11100000,8830000,5960000,3290000,2000000,1160000,583048,0
MRPS28,16900000,16600000,17700000,17400000,14800000,10500000,7010000,4470000,0
MRPS31,30400000,30700000,20600000,17800000,17400000,14000000,12800000,9660000,0
MRPS34,4760000,7160000,6830000,3360000,2200000,810397,363571,614709,0
MRPS35,12500000,9520000,8290000,8460000,4860000,3480000,2740000,1730000,0
MRPS36,9100000,8670000,7510000,7600000,10100000,11500000,12300000,18700000,0
MRPS6,4070000,3510000,2740000,1740000,885693,1000000,775272,558474,0
MRRF,15700000,16200000,17500000,16300000,12600000,10800000,9560000,8700000,0
MRTFA,649348,642989,536528,622418,550591,507017,391725,635892,0
MRTFB,2740000,3870000,3440000,3330000,3050000,2760000,2890000,2990000,0
MRTO4,7720000,7820000,7290000,5800000,4440000,1510000,812230,408089,0
MSANTD2,504848,670957,636050,554144,502005,452554,360622,378561,0
MSH2,23200000,21200000,12600000,8150000,5190000,3050000,2080000,803992,0
MSH6,11300000,9220000,5090000,3380000,2280000,1460000,1510000,986369,0
MSI2,9520000,9120000,7000000,8010000,5390000,2810000,1530000,855630,0
MSL1,315503,170906,361139,278894,281960,289291,195262,159182,0
MSMO1,9950000,8690000,7080000,5840000,4110000,2700000,1840000,720543,0
MSN,269000000,268000000,327000000,360000000,307000000,210000000,64000000,37100000,0
MSRB2,7840000,7740000,5940000,5410000,7150000,6490000,6520000,8940000,0
MST1R,1860000,1590000,1200000,1040000,682159,437363,443837,251714,0
MT-ATP6,35600000,24900000,17800000,10600000,6910000,4800000,3510000,1730000,0
MT-ATP8,30200000,19900000,15200000,5410000,4600000,12300000,7760000,4180000,0
MT-CO2,294000000,282000000,283000000,248000000,188000000,93500000,49100000,22100000,0
MT-CYB,4230000,8150000,3260000,2810000,2300000,732618,1150000,534887,0
MT-ND3,17800000,19100000,12600000,10500000,8450000,6120000,4950000,3830000,0
MT-ND4,40000000,51700000,39900000,30100000,21200000,16800000,3140000,494842,0
MT-ND6,4060000,5740000,1990000,1730000,1570000,1130000,567764,403361,0
MT1B;MT1F;MT1L,951936,545150,1060000,1080000,1730000,2480000,1590000,2100000,0
MT1G;MT1X;MT2A,3750000,2070000,1990000,1890000,2200000,3120000,1890000,2530000,0
MTA1,8580000,9480000,7450000,5740000,4220000,2300000,1270000,784115,0
MTA2,41300000,42900000,43000000,33700000,17400000,9220000,5910000,2210000,0
MTAP,173000000,184000000,174000000,175000000,168000000,176000000,203000000,228000000,0
MTCH1,15400000,11500000,9560000,6750000,4890000,3180000,1440000,956723,0
MTCH2,232000000,186000000,118000000,75600000,41600000,28800000,19000000,12200000,0
MTDH,14300000,15400000,16300000,17600000,17000000,17900000,22800000,30200000,0
MTFP1,2540000,1810000,1520000,1070000,634291,349675,175922,63196.1,0
MTFR1,1040000,1300000,964612,737693,978014,914333,1420000,1390000,0
MTHFD1,124000000,109000000,59600000,38700000,21900000,12900000,7140000,3370000,0
MTHFD1L,31300000,30800000,17800000,10200000,5870000,3150000,1530000,1170000,0
MTHFD2,32300000,29500000,21200000,15100000,8160000,5370000,4130000,2850000,0
MTHFS,23300000,22100000,14500000,8920000,4770000,3690000,2160000,1110000,0
MTIF2,19500000,21200000,16000000,9300000,4090000,4030000,2400000,1610000,0
MTM1,8940000,9100000,9030000,8320000,5370000,3630000,3420000,1690000,0
MTMR1,20300000,7210000,13100000,9640000,3250000,2960000,1080000,288898,0
MTMR12,1280000,928268,1450000,1280000,1410000,1210000,1200000,340168,0
MTMR2,6360000,6510000,6430000,6170000,4660000,2220000,1740000,931810,0
MTPN,78000000,76000000,82400000,90800000,91900000,80400000,83400000,44300000,0
MTREX,19900000,21600000,19600000,19000000,14300000,7950000,6390000,4190000,0
MTUS1,504786,919461,885828,289357,96340.4,387472,342899,308506,0
MTX1,11900000,12600000,9510000,6740000,5330000,2810000,2030000,1260000,0
MTX2,12200000,12200000,7750000,6920000,3580000,2280000,1380000,860569,0
MUC13,16000000,13600000,12700000,15100000,15600000,15000000,21900000,24400000,0
MUC5AC,53600000,54500000,53000000,51900000,50800000,50400000,55800000,62000000,0
MVD,7770000,8720000,8420000,8620000,5390000,2350000,1660000,834060,0
MVK,12100000,12200000,8200000,9570000,6530000,4480000,1580000,956578,0
MVP,35200000,33900000,33300000,32100000,33800000,25300000,26300000,21200000,0
MX1,57900000,66900000,49500000,34600000,26900000,17900000,9910000,5650000,0
MYADM,11700000,15300000,12500000,9270000,6040000,9420000,5570000,3050000,0
MYBBP1A,38200000,32700000,17800000,11300000,6630000,3730000,2220000,1190000,0
MYCBP,26700000,29100000,32300000,29700000,29000000,30200000,39600000,40800000,0
MYCBP2,1910000,1660000,1260000,932108,648104,495325,242592,2470000,0
MYDGF,54400000,64700000,54100000,78500000,79800000,82300000,105000000,93900000,0
MYG1,28300000,24600000,26100000,24200000,17500000,14000000,11600000,7070000,0
MYH10,4800000,4840000,4190000,2680000,2350000,2140000,1110000,880228,0
MYH14,134000000,129000000,95800000,66700000,43100000,26600000,19600000,12200000,0
MYH9,396000000,407000000,425000000,420000000,266000000,147000000,112000000,70900000,0
MYL12A;MYL12B,255000000,244000000,289000000,293000000,257000000,240000000,261000000,288000000,0
MYL3,23900000,11600000,26700000,29300000,27800000,20200000,22600000,20100000,0
MYL6,525000000,530000000,491000000,513000000,486000000,482000000,480000000,560000000,0
MYL6B,4170000,3360000,4720000,4500000,4050000,4800000,6060000,6630000,0
MYLK,5350000,5740000,4930000,3590000,2810000,2140000,2060000,1010000,0
MYO18A,41200000,42400000,41000000,31400000,14400000,7640000,4780000,3780000,0
MYO1C,56000000,45900000,22900000,14100000,9050000,4410000,2390000,752473,0
MYO1D,10200000,8610000,5250000,2970000,1570000,1010000,455971,361531,0
MYO1E,3010000,3070000,1740000,1190000,392776,706407,815150,942976,0
MYO6,56700000,52100000,30000000,19100000,11300000,6100000,3830000,1990000,0
MYOF,16300000,16500000,14100000,8320000,4540000,2360000,1180000,532342,0
MYORG,10600000,10900000,9100000,7530000,5630000,3530000,1780000,1070000,0
MYRF,7210000,4570000,2460000,1680000,5290000,1700000,6460000,2390000,0
MZT1,832104,877001,913274,881239,1180000,1610000,1910000,2360000,0
MZT2A,4340000,4700000,5100000,5400000,4670000,4780000,6110000,7700000,0
MZT2B,1840000,1870000,1780000,2320000,3170000,2960000,2560000,2100000,0
N4BP1,1660000,2260000,2220000,1650000,917121,382336,553746,759733,0
N6AMT1,1690000,2640000,3270000,1120000,768887,823646,373704,200218,0
NAA10,72400000,73500000,69400000,63500000,43700000,21000000,13900000,8840000,0
NAA15,60200000,68100000,63200000,56000000,41500000,14200000,8810000,5070000,0
NAA20,7520000,7080000,7070000,6140000,3940000,2740000,1450000,874873,0
NAA30,2350000,2210000,1550000,956122,580438,980062,365926,870702,0
NAA38,1400000,1820000,1890000,1270000,1180000,899759,882758,1120000,0
NAA50,32800000,35800000,36700000,29300000,14600000,7690000,5330000,3730000,0
NAALADL2,1670000,1690000,1660000,1790000,2510000,2140000,1830000,1000000,0
NABP2,3360000,2890000,3010000,2000000,1960000,1790000,1450000,2000000,0
NACA,109000000,118000000,128000000,125000000,113000000,139000000,183000000,238000000,0
NACC1,3260000,2320000,2680000,2990000,1880000,1390000,1260000,871348,0
NADK,4640000,5010000,4500000,4430000,4740000,4510000,4170000,4750000,0
NADK2,15900000,18800000,15500000,12900000,8490000,3370000,2290000,1100000,0
NAE1,27100000,28200000,28400000,26800000,17900000,9550000,5790000,2900000,0
NAF1,3780000,2900000,3750000,2430000,2270000,1660000,1740000,584205,0
NAGA,10100000,11100000,11400000,11500000,9880000,7400000,6570000,2710000,0
NAGK,12400000,11900000,12100000,11700000,12000000,10400000,8330000,1820000,0
NAGLU,9040000,9200000,10700000,9990000,10900000,7460000,3660000,1720000,0
NAGPA,1290000,1540000,1260000,969708,1160000,1090000,1530000,1490000,0
NAMPT,77800000,64300000,57300000,60800000,67900000,62600000,54900000,9930000,0
NANS,94200000,113000000,105000000,109000000,91300000,34400000,22800000,7260000,0
NAP1L1,76100000,64000000,81000000,110000000,53200000,31400000,35800000,14100000,0
NAP1L4,91500000,80500000,83700000,92200000,89400000,95900000,97000000,55100000,0
NAPA,44300000,48400000,46700000,45500000,41300000,24400000,18600000,13300000,0
NAPG,18000000,18700000,18200000,18400000,13500000,14200000,15400000,13800000,0
NAPRT,49000000,45500000,49900000,45400000,40700000,44000000,42100000,11400000,0
NARS1,76000000,76100000,77200000,59100000,22500000,12700000,8080000,4160000,0
NARS2,11700000,13400000,7460000,4870000,3550000,1560000,1300000,678380,0
NASP,112000000,134000000,136000000,125000000,132000000,114000000,136000000,127000000,0
NAT10,11900000,9520000,4110000,6730000,3210000,1030000,978486,1190000,0
NAXD,10900000,10500000,11600000,11100000,9830000,11100000,14000000,17400000,0
NAXE,194000000,214000000,217000000,200000000,171000000,188000000,228000000,204000000,0
NBL1,554731,497965,409654,514687,475991,437182,489533,700171,0
NBN,14300000,15300000,14300000,11200000,8190000,5220000,5410000,6750000,0
NCAPD2,20700000,19900000,11400000,8660000,4700000,2730000,1540000,1110000,0
NCAPG,20900000,21000000,13900000,9420000,6510000,4370000,3070000,2140000,0
NCAPH,9680000,8620000,6050000,4670000,3050000,1790000,1190000,762299,0
NCAPH2,2670000,2390000,2630000,2260000,1600000,1810000,1770000,1410000,0
NCBP1,31900000,31800000,25300000,19300000,13400000,7580000,4320000,2030000,0
NCBP2,12100000,11800000,12400000,8960000,7140000,5290000,2920000,2310000,0
NCBP2AS2,5370000,5060000,4150000,3110000,2360000,1730000,1250000,797600,0
NCBP3,1370000,1450000,1410000,1100000,787681,485678,484539,381106,0
NCDN,4680000,3280000,2540000,1180000,994091,541896,204180,117354,0
NCEH1,27000000,29400000,31800000,28700000,24900000,14100000,8370000,4450000,0
NCK1,10300000,10600000,11200000,7880000,3480000,2590000,1470000,1230000,0
NCKAP1,28000000,29900000,27300000,22800000,13400000,5130000,2240000,839752,0
NCL,172000000,185000000,187000000,182000000,175000000,175000000,171000000,162000000,0
NCLN,45000000,43000000,26800000,16100000,10800000,6600000,3680000,2030000,0
NCOA2,3730000,3600000,3290000,2810000,2430000,2070000,2210000,2630000,0
NCOA3,884752,795432,1020000,844273,888366,870657,1070000,690546,0
NCOA5,23200000,25400000,26500000,26200000,19800000,10500000,8040000,5920000,0
NCOA6,3590000,3000000,3060000,2940000,3670000,7630000,4610000,6810000,0
NCOA7,1650000,1570000,1830000,1570000,1020000,628871,857541,895528,0
NCOR1,7380000,6750000,6820000,6190000,6700000,6540000,6800000,6920000,0
NCOR2,5620000,5810000,5360000,4960000,5460000,5150000,5180000,4890000,0
NCR3LG1,7020000,7500000,6840000,6850000,6080000,5780000,5870000,6730000,0
NCS1,1280000,1360000,1060000,1050000,1110000,914321,1210000,1250000,0
NCSTN,7980000,9110000,6730000,5580000,6340000,6470000,6770000,10200000,0
NDC80,3320000,3020000,1920000,2000000,1310000,902274,637973,733248,0
NDE1,1620000,2190000,2250000,2290000,2270000,2380000,3060000,3110000,0
NDFIP1,241582,512367,328877,174882,371665,407571,276349,313313,0
NDFIP2,5920000,6180000,5580000,6250000,6580000,8420000,11400000,9270000,0
NDRG1,23400000,26000000,28300000,27200000,19500000,9980000,7270000,4100000,0
NDRG2,2690000,2630000,1760000,2070000,2790000,2850000,2370000,2530000,0
NDRG3,23400000,23500000,22700000,16400000,11800000,7620000,6990000,4450000,0
NDUFA1,1970000,2680000,1940000,1550000,1530000,1140000,923644,1090000,0
NDUFA10,37500000,30100000,19400000,11000000,6220000,3590000,2020000,831463,0
NDUFA11,7820000,7560000,5890000,5360000,4770000,1840000,1900000,948118,0
NDUFA12,20700000,20300000,13000000,7900000,5470000,3350000,2620000,1380000,0
NDUFA13,54400000,45100000,22300000,16000000,8530000,3810000,2760000,1380000,0
NDUFA2,35300000,30900000,29500000,32500000,40900000,32200000,27500000,20500000,0
NDUFA3,11600000,13000000,12500000,9000000,4230000,6670000,5340000,3450000,0
NDUFA4,106000000,89700000,80700000,53000000,37700000,28200000,21500000,18000000,0
NDUFA4L2,8320000,8180000,7690000,5950000,3720000,4300000,2280000,1230000,0
NDUFA5,44500000,48000000,49300000,45900000,46000000,39500000,30300000,22400000,0
NDUFA6,28900000,25100000,17300000,9630000,6180000,2950000,2020000,744129,0
NDUFA7,22500000,18600000,17500000,22100000,18200000,17000000,14900000,12800000,0
NDUFA8,30200000,28300000,24400000,23200000,23000000,22400000,19200000,15100000,0
NDUFA9,38200000,38500000,22800000,8910000,4980000,3270000,1280000,748846,0
NDUFAB1,76000000,62100000,93200000,120000000,94400000,113000000,120000000,93900000,0
NDUFAF2,19500000,17600000,20800000,19200000,20200000,22700000,23500000,25200000,0
NDUFAF3,24100000,22000000,19200000,19100000,14700000,8210000,3490000,2040000,0
NDUFAF4,12100000,13500000,14800000,12800000,8990000,7810000,5820000,4090000,0
NDUFAF5,4510000,5200000,3520000,2640000,1950000,1050000,662416,550527,0
NDUFAF8,1890000,1860000,1400000,1490000,1780000,2350000,3090000,2550000,0
NDUFB1,26500000,24100000,21800000,20800000,16000000,16000000,16900000,18100000,0
NDUFB10,57700000,59400000,47100000,40100000,28900000,14000000,10500000,4800000,0
NDUFB11,94300000,80200000,76000000,79000000,73500000,82600000,77100000,80700000,0
NDUFB2,13500000,10100000,10200000,6870000,7280000,12100000,14300000,19700000,0
NDUFB3,26400000,32700000,28200000,25600000,28300000,20500000,12800000,7260000,0
NDUFB4,33500000,37100000,19400000,12500000,8210000,4540000,2500000,1180000,0
NDUFB5,20100000,19300000,16700000,15100000,9800000,5960000,3950000,2230000,0
NDUFB6,42700000,46000000,42300000,34900000,21100000,12400000,12500000,6360000,0
NDUFB7,21100000,19600000,18900000,13300000,10400000,8280000,6680000,3720000,0
NDUFB8,25800000,31000000,34500000,27000000,32700000,32600000,33600000,36900000,0
NDUFB9,49600000,45000000,39000000,28800000,11900000,6990000,3780000,2380000,0
NDUFC1,1910000,2790000,1010000,1050000,1300000,1560000,1920000,1220000,0
NDUFC2,38500000,38900000,27700000,21500000,12900000,5300000,5080000,3070000,0
NDUFS1,55900000,57400000,50300000,33600000,19000000,9970000,6030000,2990000,0
NDUFS2,57400000,52300000,43100000,43200000,34400000,30900000,19400000,5840000,0
NDUFS3,34700000,28900000,20800000,28300000,15500000,14100000,12000000,5860000,0
NDUFS4,24600000,22700000,24400000,26900000,17200000,19300000,24900000,25200000,0
NDUFS5,42200000,38900000,29700000,21900000,18700000,11200000,8210000,3880000,0
NDUFS6,13600000,11800000,10500000,9760000,15600000,23500000,16100000,27400000,0
NDUFS7,51200000,51500000,32900000,24000000,14100000,11000000,5400000,2770000,0
NDUFS8,39800000,30600000,22000000,20200000,22700000,11500000,11300000,8160000,0
NDUFV1,63200000,65600000,59400000,50700000,25700000,12000000,7290000,3790000,0
NDUFV2,40000000,42300000,35500000,41600000,38300000,37000000,39000000,40300000,0
NDUFV3,20100000,21700000,18800000,19700000,19200000,21800000,19900000,35700000,0
NEBL,1280000,576036,885255,693141,1510000,1200000,1580000,1450000,0
NECAP1,7520000,7860000,8550000,8640000,8090000,7250000,7580000,5340000,0
NECAP2,7400000,7110000,7890000,7600000,6540000,6550000,5830000,3040000,0
NECTIN1,2270000,2260000,2000000,1630000,1670000,1420000,1990000,1900000,0
NECTIN2,26500000,26400000,26700000,28700000,28100000,27100000,29300000,32000000,0
NECTIN4,1100000,1430000,1440000,1690000,1720000,2890000,2290000,1370000,0
NEDD1,5140000,4600000,4520000,4550000,3550000,3020000,3710000,3140000,0
NEDD4,4500000,5640000,1930000,1300000,3060000,637081,375384,179585,0
NEDD4L,13000000,13000000,9930000,6460000,3760000,2280000,1610000,1740000,0
NEDD8,9060000,7970000,8090000,7730000,6070000,5840000,7130000,9450000,0
NEK3,978784,1340000,1320000,1070000,955187,811803,349094,178220,0
NEK9,5240000,5320000,4960000,4200000,3450000,2300000,1240000,870813,0
NELFA,11400000,10700000,9250000,6300000,4570000,3850000,4640000,4240000,0
NELFB,21900000,21600000,19400000,16900000,11400000,6800000,3920000,2220000,0
NELFCD,25600000,27100000,19400000,17200000,14800000,8960000,6090000,4830000,0
NELFE,7750000,8390000,8780000,8230000,7170000,7030000,8260000,9850000,0
NEMF,3300000,3900000,3010000,2520000,1500000,1760000,976135,592497,0
NEMP1,10900000,11100000,7610000,5390000,3780000,2920000,1880000,557734,0
NENF,14400000,16400000,17800000,18600000,13600000,7590000,9740000,17400000,0
NEU1,19000000,18600000,14100000,10000000,6870000,5170000,3820000,2520000,0
NF2,22700000,16300000,16500000,16600000,19900000,17000000,20300000,21400000,0
NFATC2IP,3980000,4180000,4660000,3550000,3450000,2350000,1210000,929782,0
NFIA,4100000,4110000,4120000,3850000,4440000,4530000,5330000,4280000,0
NFIB,1420000,1540000,1140000,1220000,1280000,1190000,1650000,1690000,0
NFIC,3100000,3760000,3470000,3380000,4510000,4430000,4990000,5110000,0
NFIX,1680000,1060000,1150000,1020000,1270000,982513,1530000,1100000,0
NFKB1,14300000,13300000,13200000,9770000,5820000,3330000,1510000,1650000,0
NFKBIA,23000000,21700000,19200000,18400000,11100000,4660000,3250000,2620000,0
NFKBIB,3050000,3120000,3000000,2600000,2580000,1820000,1090000,616671,0
NFKBIE,4280000,4000000,3620000,2750000,2400000,1350000,1230000,752443,0
NFRKB,1970000,1800000,1190000,965262,1060000,967536,839668,969587,0
NFS1,13700000,13100000,11100000,9230000,6260000,4180000,3330000,1760000,0
NFU1,11300000,12100000,10500000,11300000,10100000,10000000,14600000,9570000,0
NFXL1,7280000,6550000,4200000,3270000,2080000,1340000,1010000,1310000,0
NFYB,6340000,4890000,5920000,6640000,5140000,4800000,8960000,9240000,0
NFYC,14000000,13800000,11600000,11300000,10500000,9240000,6540000,3870000,0
NGLY1,1080000,1230000,861715,640916,525472,354420,305262,312422,0
NHEJ1,4830000,6490000,6640000,6270000,3850000,2360000,1780000,1930000,0
NHERF1,119000000,130000000,96400000,102000000,96400000,90000000,91100000,139000000,0
NHERF2,21900000,20700000,21800000,23600000,22700000,19400000,25100000,27800000,0
NHLRC2,13600000,14300000,14400000,12800000,7960000,4750000,2820000,1820000,0
NHLRC3,5180000,6030000,6030000,5230000,5220000,4130000,5430000,5470000,0
NHP2,17700000,17500000,16500000,14500000,16800000,17300000,19700000,16000000,0
NHS,786181,582212,652848,659122,765048,745531,791982,878612,0
NHSL1,2380000,2240000,1680000,2020000,1600000,1650000,2130000,2520000,0
NIBAN1,7570000,6860000,5910000,4250000,3010000,1740000,1270000,695485,0
NIBAN2,78100000,85200000,76200000,56700000,36000000,19800000,11700000,6380000,0
NIF3L1,12400000,12600000,13500000,12400000,13200000,10700000,14900000,16900000,0
NIFK,3380000,3410000,1960000,1580000,1360000,1040000,1570000,1520000,0
NIPBL,7800000,18700000,46400000,5750000,5040000,3900000,3180000,2840000,0
NIPSNAP1,139000000,115000000,90500000,51600000,32500000,17400000,11200000,8180000,0
NIPSNAP3A,27100000,27800000,26300000,27200000,27100000,30400000,41000000,44700000,0
NIT1,8810000,8940000,10200000,9930000,10400000,10700000,10900000,11700000,0
NIT2,43700000,53600000,50300000,40100000,35600000,29500000,8110000,3910000,0
NKRF,5240000,5690000,5280000,3720000,1960000,2500000,3310000,2950000,0
NLE1,28000000,31000000,20700000,21100000,20300000,19700000,19500000,27500000,0
NLN,19400000,22100000,20800000,18800000,17100000,14800000,9400000,2080000,0
NMD3,15300000,16700000,14100000,13100000,8170000,2520000,1440000,679639,0
NME1,117000000,153000000,111000000,118000000,91900000,78200000,83300000,31800000,0
NME2,935000000,916000000,622000000,574000000,743000000,999000000,951000000,609000000,0
NME3,13700000,15200000,16200000,15000000,15100000,12500000,13800000,12500000,0
NME6,7630000,7690000,7380000,7380000,8180000,7050000,8520000,6280000,0
NMI,17400000,17600000,19100000,19900000,18800000,15400000,8500000,5130000,0
NMNAT1,846785,1040000,846232,795549,784860,802405,831217,1010000,0
NMT1,31200000,31900000,33100000,27400000,14800000,10900000,12000000,12500000,0
NNMT,37800000,42600000,35600000,30500000,24500000,16700000,8530000,5280000,0
NNT,32800000,32900000,21300000,14700000,8800000,4630000,2670000,1060000,0
NOC2L,34300000,28000000,17100000,10300000,6700000,3660000,1860000,1220000,0
NOC4L,12500000,12300000,6850000,3870000,2640000,2180000,568857,451655,0
NOL3,10200000,8980000,10300000,11000000,11800000,12700000,15400000,19600000,0
NOL4L,10900000,11100000,11100000,10700000,10500000,9340000,10900000,10200000,0
NOL7,4370000,5200000,4990000,4880000,4180000,3300000,4320000,4060000,0
NOL8,9990000,9350000,7710000,6330000,5210000,4270000,4990000,4900000,0
NOLC1,82700000,80400000,74900000,80000000,88900000,91900000,99000000,88700000,0
NOM1,741789,676269,577926,331824,234474,154473,175291,140357,0
NOMO1,43800000,43600000,34600000,29800000,25300000,20100000,14600000,10900000,0
NOMO2;NOMO3,2810000,2440000,2990000,2730000,1680000,1130000,1070000,1190000,0
NONO,212000000,200000000,168000000,112000000,69000000,45300000,35800000,21300000,0
NOP10,6830000,6080000,6510000,6910000,7540000,9200000,10700000,11300000,0
NOP14,32600000,27300000,18600000,15900000,11400000,8260000,5470000,4430000,0
NOP16,7640000,7590000,8030000,8620000,6890000,5730000,8770000,7360000,0
NOP2,2860000,3040000,2890000,2530000,1930000,2840000,3890000,5530000,0
NOP56,24000000,21100000,11200000,8380000,5780000,3000000,2290000,2380000,0
